# 데이터 출처: 환경부 무공해차 통합누리집(ev.or.kr)
시도,지역구분,차종구분,공고파일,접수방법,민간공고대수_전체,민간공고대수_우선순위,민간공고대수_법인기관,민간공고대수_택시,민간공고대수_일반,접수대수_전체,접수대수_우선순위,접수대수_법인기관,접수대수_택시,접수대수_일반,출고대수_전체,출고대수_우선순위,출고대수_법인기관,출고대수_택시,출고대수_일반,출고잔여대수_전체,출고잔여대수_우선순위,출고잔여대수_법인기관,출고잔여대수_택시,출고잔여대수_일반,비고
전남,여수시,전기승용,본공고 1 본공고 2 추경1차 1 추경1차 2,*일반: 출고등록순 *우선: 출고등록순,600,60,0,30,510,661,203,6,64,388,432,122,4,58,248,168,0,0,0,262,"<2026년 여수시 전기자동차 보급사업(2차) 시행> ★5.26. 12:00 기준으로 예산보다 초과 신청되어 전기자동차(승용) 접수 마감하며, 신청되어 있어도 대상자 선정이 어려울 수 있습니다. ★담당자 1명이 접수 검토와 대상자 선정 검토를 하고 있어 시간이 소요되고 있으니 기다려주시면 감사하겠습니다. 전화 문의 자제해주시기 바라며 , 공고 참고 바랍니다. ★신청된 건에 대하여 최대한 빠르게 검토하겠습니다. ※ 예산 소진 후 취소물량 발생 등으로 추가 선정 가능한 경우, ‘마감일 기준, 자격부여된 신청인에 한해서 지원가능요청 순서대로 대기자’가 되며 별도 연락 예정입니다. ※ 차량 구입 시 차량 가액에 따라 기초연금, 장애인연금 등 수급 기준을 충족하지 못할 수 있으며, 사전에 확인하시기 바랍니다. ★차종별 보조금액, 전환지원금 추경1차 공고 참고 바랍니다. (26.5.14. 기준) ★ 구매계약일 2026. 1. 2. 이후 건만 인정 - 접수기간: 2026. 5. 26. (화) 10:00 ~ 2026. 12. 4. (금) 18:00 ※ 예산 소진 시 마감 - 보급대수(2차): 승용 200대, 화물 50대 * 차종별 차등지원에 따라 변동될 수 있음 - 지원대상: 신청일 기준 3개월간 연속하여 여수시에 주소를 둔 개인, 법인 등 * 대상자 선정은 자동차 출고 등록 순 (보조금 지원가능 요청순) * 지원신청서의 빠른 승인을 위해 독촉 전화문의는 자제 부탁드립니다. * 자세한 사항은 공고문 참고하여 주시기 바랍니다. ★(성능보조금)경유화물차 보유 여부 확인 시점은 보조금 지급신청일 기준입니다. - 국비 기준금액에서 성능보조금 50만원 차감 될 경우, → 국비: 기본국비 - 50만원 → 지방비: (기본국비 - 50만원) x 40% → 소상공인: (기본국비 - 50만원) x 30% * 그 외 추가금도 동일한 방식으로 계산 ★(전환지원금)지급 신청전 까지 처리후 서류 첨부하시면 됩니다. - 전환지원금 지급신청서 꼭 제출 - 전환지원금은 ""개인만"" 가능합니다. (개인사업자, 법인 불가) - 전기차 구매 대표자가 보유했던 차량에 대해 대표자 또는 공동명의자 여부 무관하게 지원 가능합니다."
전남,순천시,전기승용,본공고 1 본공고 2,*일반: 출고등록순 *우선: 출고등록순,500,50,0,25,425,474,156,6,39,273,474,156,6,39,273,26,0,0,0,152,※ 승용 접수 마감입니다. ※ 향후 추가 예산이 확보되면 안내 드리겠습니다.
전남,나주시,전기승용,본공고 1 본공고 2,*일반: 출고등록순 *우선: 출고등록순,40,4,0,0,36,357,97,9,13,238,151,43,3,8,97,0,0,0,0,0,"<2026년 상반기 전기자동차 보급사업 추가 시행> - 접수기간: 2026. 6. 1.(월) 9:00 ~ 예산소진시까지 - 보급대수 : 상반기 승용 40대, 화물 10대 * 차종별 차등지원에 따라 변동될 수 있음 - 지원대상: 신청일 기준 3개월 간 연속하여 나주시에 주소를 둔 개인, 법인 등 * 대상자 선정은 자동차 출고 등록 순(보조금 지원가능 요청순) * 지원신청서의 빠른 승인을 위해 독촉 전화 문의는 자제 부탁드립니다. * 자세한 사항은 공고문 참고하여 주시기 바랍니다. * (전환지원금) 지급 신청 전까지 처리 후 서류 첨부하시면 됩니다. - 전환지원금은 ""개인만""가능합니다. (개인사업자, 법인 불가) - 전기차 구매 대표자가 보유했던 차량에 대해서만 지원 가능합니다."
전남,광양시,전기승용,본공고 1 본공고 2,*일반: 출고등록순 *우선: -,300,0,0,0,300,293,54,5,8,226,293,54,5,8,226,7,0,0,0,74,"※2026년 광양시 상반기 전기자동차 지원사업 전기자동차(승용, 화물) 마감되었습니다. ※2026년 광양시 하반기 전기자동차 지원사업 공고 6월 중순 예정입니다."
전남,담양군,전기승용,본공고 1 추경1차 1,*일반: 출고등록순 *우선: 출고등록순,60,6,1,3,50,62,19,2,0,41,60,19,2,0,39,0,0,0,3,11,"o 상반기 추가 공고 접수기간 - (승용) : '26.6.10.(수) 10:00 ~ 예산 소진 시 - (화물) : '26.6.10.(수) 10:00 ~ 예산 소진 시 o 상반기 추가 보급대수 : 총 30대(승용 20대, 화물 10대) * 보급대수는 보급 여건, 예산범위 내에서 변동될 수 있으며, 보급물량(예산) 초과시 여유물량(취소건 감안)을 추가로 받은 후, 사전 공지 없이 신규접수 마감 (대상자 선정은 출고순) ---------------------------------------------------------------------------------------------- ☆ 세부일정 ☆ ◈ 서류 검토: 6. 10.(수) 10:00 ~ ⇒ 신청·접수 순 ◈ 자격 부여: 6. 11.(목) 14:00 ~ ⇒ ① 서류 검토 완료 순 ② 서류 보완 완료 순 ◈ 대상자 선정: 6. 11.(목) 17:00 ~ ⇒ 보조금 지원 가능 확인 요청 순 ---------------------------------------------------------------------------------------------- ★ 주의사항 ★ - 대상자 선정은 신청일로부터 2~3일(휴일 제외) 소요될 예정입니다. 최소 2일 이후 출고 예정인 차량으로 접수해야 합니다.(당일 대상자 선정 및 출고 불가) - 접수 후 빠른 처리를 위해 단순 접수 알림, 처리 독촉 전화는 자제 부탁드립니다."
전남,곡성군,전기승용,본공고 1 본공고 2 본공고 3,*일반: 출고등록순 *우선: 출고등록순,70,23,2,0,45,71,23,2,0,46,71,23,2,0,46,0,0,0,0,0,"※ 승용 상반기 접수마감 ※ 추가 공고 미정, 향후 예산 확보 시 공고 예정"
전남,구례군,전기승용,본공고 1 본공고 2 본공고 3,*일반: 출고등록순 *우선: 출고등록순,54,6,0,3,45,53,8,0,2,43,52,8,0,2,42,2,0,0,1,3,
전남,고흥군,전기승용,본공고 1 본공고 2 본공고 3,*일반: 출고등록순 *우선: 출고등록순,70,7,0,3,60,95,15,3,0,77,84,14,2,0,68,0,0,0,3,0,"신청기간: 2026. 2. 3. ~ 예산 소진 시까지 사업예산: 국비 477,000천원/도비 238,500천원/군비 477,000천원 보급대수: 70대 지원자격 - 고흥군에 3개월 이상 거주한 만 18세 이상의 운전면허를 소지한 사람 ※ 고흥군 예산 조기 소진으로 인해 상반기 마감되었습니다."
전남,보성군,전기승용,본공고 1 본공고 2,*일반: 출고등록순 *우선: 출고등록순,20,0,0,5,15,143,43,4,2,94,103,30,4,2,67,0,0,0,3,0,<2026년 2차분 공고> ★보성군 전기자동차(승용) 보급사업 공고★ ※전기승용 26.5.18. 11:42마감
전남,화순군,전기승용,본공고 1 추경1차 1,*일반: 출고등록순 *우선: 출고등록순,90,0,0,0,90,131,27,9,1,94,98,19,8,0,71,0,0,0,0,19,< 2026년 화순군 전기승용차 보급사업 2차 공고 > **************화순군 승용 2차공고 접수 마감**************
전남,장흥군,전기승용,본공고 1 추경1차 1,*일반: 접수순 *우선: 접수순,90,0,0,2,88,115,29,4,2,80,86,24,4,0,58,4,0,0,2,30,○ 2026년 전기자동차 보급사업 공고(2차) ★★신청마감★★
전남,강진군,전기승용,본공고 1 본공고 2 추경1차 1 추경1차 2,*일반: 출고등록순 *우선: 출고등록순,80,0,0,2,78,89,12,4,2,71,59,7,2,1,49,21,0,0,1,29,<2차 공고> 마감되었습니다.
전남,해남군,전기승용,본공고 1,*일반: 접수순 *우선: 접수순,497,0,0,0,497,332,87,9,5,231,286,77,9,3,197,211,0,0,0,300,
전남,영암군,전기승용,본공고 1 본공고 2 본공고 3,*일반: 출고등록순 *우선: 출고등록순,75,7,0,0,68,77,8,5,0,64,77,8,5,0,64,0,0,0,0,4,2026년2월26일 보조금 소진되어 상반기사업이 종료되었습니다 하반기 사업은 예산이 확보되면 8월말에서 9월초 공고 예정입니다
전남,무안군,전기승용,본공고 1 본공고 2 추경1차 1 추경1차 2,*일반: 출고등록순 *우선: 출고등록순,100,10,0,5,85,320,65,8,9,238,95,16,2,4,73,5,0,0,1,12,"26.5.27 상반기 승용 추가 물량 이상으로 신청건이 접수되어 마감되었습니다. ★ 6.2 승용,화물 대상자 선정 문자 전송 완료되었으며 문자를 못 받으신분은 대상자로 선정되지 않았음을 알려드립니다.★ ★★담당자 1명이 전기자동차(승용,화물),수소자동차 등 자동차보조금 관련 서류 검토를 하고 있습니다. ★★ ★★★통화량이 많을수록 업무처리가 지연되오니, 처리독촉 전화는 삼가해 주시길 부탁드립니다!!!!★★★ ★ 지원 가능 여부 확인 요청일(시간)을 준수하지 않은 경우, 첨부서류없이 확인요청하는 경우 자격 부여 단계로 조정 처리됨을 알려드립니다. ★ <2026년 무안군 상반기(추가) 전기자동차 보급사업> ○ 지원대수 - 전기승용차 : 100대(일반 85, 우선 10, 택시 5) - 전기화물차 : 20대(일반 17, 우선 2, 택배 1) ○ 접수기간 : 2026. 5. 27. ~ 예산소진시 까지 ○ 선정기준 : 자동차 출고·등록 순(보조금 지원가능확인 요청 순) - 지원 접수 순서와 상관없이 보조금 지원가능확인 요청 순으로 대상자 선정 - 확인 요청일이 같을 경우 접수순으로 선정 ○ 신청대상 : 신청 접수일 기준으로 90일 이전부터 연속적으로 무안군에 주소를 둔 자 ※ ’26 1. 2. 이후 계약분에 대해서만 보조금 지급 가능 ※ 시스템상의 잔여물량과 실제물량에 차이가 발생할 수 있음을 알려드립니다.※"
전남,함평군,전기승용,본공고 1,*일반: 접수순 *우선: 접수순,158,16,0,15,127,122,27,2,0,93,105,26,1,0,78,53,0,0,15,49,
전남,영광군,전기승용,본공고 1 본공고 2,*일반: 출고등록순 *우선: 출고등록순,92,0,0,0,92,308,104,2,1,201,198,68,1,0,129,0,0,0,0,0,"★★★ 반드시 공고문 먼저 확인 부탁드립니다 ★★★ 담당자 한 명이 모든 업무(서류검토, 전화응대, 지출 등 현안업무)를 처리하고 있습니다. 통화연결이 어려울 수 있으니 양해부탁드리며, 단순 차종별 보조금 문의 및 처리 독촉성 전화는 통화량 증가로 인해 업무 처리에 지연을 초래할 수 있으니 삼가주시기를 부탁드립니다. 자격부여, 대상자 선정 요청, 금액확인을 위한 ********전화문의 자제************ 부탁드립니다. ---------------------------------------------------------------------------------------------- <지자체 차종별 보조금 확인 방법> ‘구매 및 지원’ 메뉴 > ‘무공해차 구매보조금 지원’ 메뉴 > ‘지자체 차종별 보조금’ 메뉴 클릭 > 전남 영광군 조회 ---------------------------------------------------------------------------------------------- <2026년 영광군 전기자동차(승용, 화물) 보급사업(하반기)> ○ 보급기간: 2026. 6. 8.(월) 09:00~ 예산 소진 시까지 ○ 보급대수: 승용 92대, 화물 27대 ○ 선정기준: 차량 출고·등록순 ○ 보급기준: (개인, 개인사업자) 세대당 1대/(법인) 1대 ※ 기타 자세한 사항은 첨부된 공고문 참조 ★주의사항★ 1. 자격부여는 대상자 선정된 것이 아니므로 출고 10일 전 지원가능 확인 요청 필수입니다. ※자격부여만 받고 ""대상자 선정"" 없이 출고 시 보조금 지급 불가합니다.※ 2. 전환지원금은 ""개인""만 해당됩니다(개인사업자, 법인 지급 불가) 3. 공고일 이후 구매지원신청일로부터 1개월 이내 발급된 서류만 인정합니다. 4. 계약서 상 계약일이 2026. 1. 2.이전인 경우 신청 불가능 5. 전기차 보조금 환수사항 구매자분께 충분히 안내바랍니다."
전남,장성군,전기승용,본공고 1,*일반: 출고등록순 *우선: 출고등록순,112,20,0,4,88,118,21,5,1,91,111,20,4,1,86,1,0,0,3,2,* 대상자 선정기준 (4. 13. 마감)
전남,완도군,전기승용,본공고 1,*일반: 출고등록순 *우선: 출고등록순,20,0,0,0,20,41,12,0,1,28,41,12,0,1,28,0,0,0,0,0,
전남,진도군,전기승용,본공고 1,*일반: 출고등록순 *우선: 출고등록순,140,7,0,0,133,88,15,1,1,71,88,15,1,1,71,52,0,0,0,62,"○ 2026년 상반기 전기자동차(승용,화물)보급사업 공고 ○ 1. 접수기간 : 2026. 2. 23.(월) ~ 상반기 예산소진시까지 2. 보급대수 : 상반기 보급대수 131대(보급 여건 등에 따라 변동될 수 있음) 가. 승용 98대(일반 86 / 우선 5 / 공공 7) 나. 화물 33대(일반 29 / 우선 1 / 공공 3) 3. 보급기준 : 개인 당 1대, 법인·기관 당 1대 4. 선정기준 : 차량 출고·등록순(보조금 지원가능 확인 요청일 순) 5. 지원대상 : 지원 신청일 기준으로 주민등록상 주소를 진도군에 연속하여3개월이상 둔 군민이면서 보조금 지원 대상 자동차를 군에 신규 등록한 자 6. 지원차량 : 무공해차 통합누리집(ev.or.kr), 붙임에서 확인 가능 7. 문의사항 : 진도군 환경수질과(☎061-540-3708)"
전남,신안군,전기승용,본공고 1 본공고 2 추경1차 1 추경1차 2,*일반: 접수순 *우선: 접수순,85,7,0,3,75,97,9,1,0,87,69,7,1,0,61,16,0,0,3,14,"2026년 전기자동차 민간보급사업 공고(2차) 가. 보급대수 : 18대(일반 15대, 택시 3대) ※ 보급여건 및 예산범위 내에서 물량 변동가능 나. 신청기간 : 2026. 5. 27.(수). 9시~ 예산소진시까지 다. 신청방법 : 온라인신청(무공해차 구매보조금 지원시스템) 라. 신청대수 : 개인, 법인당 1대 마. 선정방법 : 신청기간 내 구매지원 신청서 접수순 선정"
경북,포항시,전기승용,추경1차 1,*일반: 출고등록순 *우선: 출고등록순,809,105,30,93,581,1156,359,20,93,684,931,274,16,93,548,0,0,14,0,33,"★ 2026년 상반기(2차) 포항시 전기자동차 보급사업 ★ * 신청서류접수마감 ( 5/8일 금요일) 1. 사업내용 : 전기자동차 신규 등록 시 구매 보조금 지원 2. 사 업 량 : 450대 【 승용 350, 화물 100 】 ※ 보급대수는 예산 집행 사정에 따라 변경될 수 있음 3. 사업(접수)기간 : 2026. 5. 8.(금) 10:00 ~ 2026. 6. 12.(금) 18:00 - 예산 소진 시 조기마감 4. 대상차량 : 기후에너지환경부 보조금 승인 확정 차량 5. 지원금액 : 붙임 공고문 참조 6. 지원방법 : 차량 제작 판매사를 통한 구매계약, 보조금 지원 신청 (※ 기후에너지환경부 무공해차 구매보조금 지원시스템 이용)"
경북,경주시,전기승용,본공고 1 본공고 3 추경1차 2 추경1차 3,*일반: 출고등록순 *우선: 출고등록순,972,97,0,48,827,817,234,25,60,498,764,220,24,60,460,208,0,0,0,367,"-경주시 하반기사업 : 7월 중순~8월 예정(정확한 일정은 그때되야 알수있습니다. 공고문 7월초에 못올라옵니다.) 승용250대 화물50대 예정 - 2026년 상반기 추가사업 공고 - --------마감 ㅇ 접수기간 : 5월 18일 (월) 10:00 ~ 예산소진시 *5월 18일부터 신청서 검토 후 19일 저녁 일괄 자격부여 -> 20일 아침 9시부터 대상자선정요청 가능 - 신청서는 18일,19일 양일간 천천히 접수하시고, 20일 오전 9시에 대상자선정요청하실때 그때 빠르게 신청하시면됩니다 ㅇ 보급대수 : 승용250대, 화물50대 (상반기 보조금 지원단가를 기준으로 산정된 대수로, 실제보급대수와 차이 있을 수 있습니다.)"
경북,김천시,전기승용,본공고 1 추경1차 1,*일반: 출고등록순 *우선: 출고등록순,600,0,0,0,600,560,186,11,21,342,538,181,11,21,325,62,0,0,0,275,"★★★ 2차 물량 ""승용, 화물"" 마감 ★★★ 하반기 추가공고는 미정입니다. (추경 후 7-8월 예상) ★기타 자세한 사항은 공고문 확인 ★전환지원금 관련 서류(""보조금지급신청""시 까지 제출) [공통]자동차등록원부(갑부) (수출말소·폐차) 자동차말소사실증명서 (매도) 자동차양도증명서, 가족관계증명서 ★★★순차적으로 처리하오니 원활한 진행을 위해 처리독촉 전화 자제 부탁드립니다"
경북,안동시,전기승용,추경1차 1 추경1차 2 추경1차 3,*일반: 출고등록순 *우선: 출고등록순,620,32,0,3,585,583,190,5,12,376,514,162,5,11,336,106,0,0,0,249,"2026. 5. 7. 화물 오전 10시 47분 마감합니다. 2026. 5. 7. 승용 오후 12시 마감합니다. ★ 2026년 안동시 전기자동차 보급사업(2차) ★ ○ 신청기간 : 2026. 5. 7.(목) 10:00 ~ 6. 30.(화) 18:00, 보급 여건에 따라 조기 마감 ○ 보급대수 : 승용 300대, 화물 60대, (일반)승합 4대 * 예산 범위 내 변동 가능 ○ 기타 자세한 내용은 공고문 참조(1번 PDF, 2번 한글, 3번 보조금) - 대상자 선정 전 차량 출고(등록) 시 보조금 지급 불가 - 전환지원금 대상 차량의 처분은 보조금 지급 신청 전까지 완료 - 제조, 판매사는 신청에 관련된 모든 사항을 정확히 입력 - 원활한 업무 처리를 위해 접수일 전화 문의 자제 - 서류는 이번 공고문 기준으로 작성(아닐 시 보완 처리)"
경북,구미시,전기승용,추경1차 1 추경1차 2 추경1차 3,*일반: 출고등록순 *우선: 출고등록순,1161,105,0,23,1033,1651,574,29,52,996,711,253,13,23,422,450,0,0,0,611,"★ 무공해차 통합누리집 출고잔여대수와 실제 잔여대수는 일치하지 않습니다. ★ 2차 공고는 조기마감이 예상되므로 10일 이내 출고가능한 차량은 신청당일 접수해주시고, 서류 검토 및 자격부여 후 6월 8일(월) 오전 9시부터 지원가능요청 순서대로 예산범위 내에서 대상자 선정 예정 ★ 신청서류 미비로 인한 보완요청 시 검토 순번이 후순위로 밀릴 수 있으니 대리점에서는 접수 시 누락된 서류 및 오기재가 없는지 필히 확인하여 주시기 바랍니다. - 모든 서류 신청일 기준 30일 이내 발급분에 한해 인정되며, 신청서 및 첨부서류 일체를 하나의 PDF파일로 제출 ★ 전환지원금, 경유화물차 보유자 성능보조금 차감에 따른 지방비 금액 등은 시스템상 자동계산된 금액으로 반영 예정 ※ 구미시 전기자동차 보급사업 2차 공고 - 보급대수 : 530대(승용 450, 화물 74, 승합 6) - 신청기간 : 2026. 6. 5.(금) 10:00 ~ 8. 31.(월) - 신청방법 : 전기자동차 제작수입사를 통해 신청"
